Time (CAT);Open;High;Low;Close;Volume 
24/03/2019 23:00:00;1.32127;1.32456;1.31596;1.31972;228258.36
25/03/2019 23:00:00;1.31918;1.32613;1.3157;1.3206;223024.55
26/03/2019 23:00:00;1.32029;1.32687;1.3166;1.31858;276567.86
27/03/2019 23:00:00;1.31855;1.3212;1.3034;1.30377;275046.51
28/03/2019 23:00:00;1.30376;1.31353;1.29776;1.30294;235704.89
31/03/2019 23:00:00;1.30368;1.31496;1.30054;1.31012;225601.26
01/04/2019 23:00:00;1.31003;1.31492;1.30131;1.31234;268973.96
02/04/2019 23:00:00;1.31302;1.31956;1.31207;1.31556;224327.51
03/04/2019 23:00:00;1.31518;1.31907;1.30596;1.30729;230794.44
04/04/2019 23:00:00;1.30729;1.31216;1.29866;1.30338;190830.63
07/04/2019 23:00:00;1.30337;1.30739;1.30197;1.30551;194007.18
08/04/2019 23:00:00;1.30536;1.3121;1.30302;1.30479;200309.52
09/04/2019 23:00:00;1.30414;1.31198;1.30407;1.30851;196987.99
10/04/2019 23:00:00;1.30851;1.3109;1.30501;1.30512;172407.49
11/04/2019 23:00:00;1.30512;1.31325;1.30502;1.30634;149707.58
14/04/2019 23:00:00;1.30737;1.31188;1.30691;1.30967;136352.02
15/04/2019 23:00:00;1.30871;1.3101;1.30422;1.3045;145505.75
16/04/2019 23:00:00;1.30446;1.30669;1.30283;1.3038;143654.75
17/04/2019 23:00:00;1.30353;1.30522;1.29784;1.2984;188501.85
18/04/2019 23:00:00;1.2982;1.30092;1.29783;1.29815;308915.07
21/04/2019 23:00:00;1.29892;1.29976;1.2975;1.29772;67028.15
22/04/2019 23:00:00;1.29772;1.30188;1.29277;1.29345;147423.59
23/04/2019 23:00:00;1.29342;1.29635;1.28875;1.28993;158211.5
24/04/2019 23:00:00;1.28979;1.29163;1.28654;1.28967;170823.31
25/04/2019 23:00:00;1.2897;1.29433;1.28744;1.29106;151925.58
28/04/2019 23:00:00;1.29137;1.29467;1.29046;1.29317;127953.58
29/04/2019 23:00:00;1.2931;1.30485;1.29237;1.30294;151404.87
30/04/2019 23:00:00;1.30283;1.3102;1.30264;1.30493;142332.51
01/05/2019 23:00:00;1.30481;1.30801;1.30178;1.30287;197046.53
02/05/2019 23:00:00;1.30286;1.31762;1.2988;1.31694;155446.08
05/05/2019 23:00:00;1.31388;1.31704;1.3081;1.3095;140678.41
06/05/2019 23:00:00;1.30949;1.3131;1.30392;1.30736;139391.46
07/05/2019 23:00:00;1.30736;1.308;1.29868;1.30043;159737.04
08/05/2019 23:00:00;1.30043;1.30355;1.29673;1.30054;148594.19
09/05/2019 23:00:00;1.30054;1.30471;1.29908;1.29997;155042.98
12/05/2019 23:00:00;1.29924;1.30407;1.29409;1.29557;124561.17
13/05/2019 23:00:00;1.29552;1.29703;1.2903;1.29035;123647.83
14/05/2019 23:00:00;1.29032;1.29229;1.2826;1.28413;130871.74
15/05/2019 23:00:00;1.28401;1.28515;1.27878;1.27936;108517.45
16/05/2019 23:00:00;1.27922;1.27976;1.27118;1.2715;132267.31
19/05/2019 23:00:00;1.27331;1.27571;1.27144;1.27225;101445.61
20/05/2019 23:00:00;1.27216;1.28137;1.26849;1.27045;141993.65
21/05/2019 23:00:00;1.27046;1.27193;1.26239;1.26598;139368.01
22/05/2019 23:00:00;1.266;1.26836;1.26049;1.26555;154331.99
23/05/2019 23:00:00;1.26555;1.27323;1.26471;1.27111;140983.44
26/05/2019 23:00:00;1.27257;1.27476;1.2667;1.26776;124600.18
27/05/2019 23:00:00;1.26777;1.2702;1.265;1.26525;146832.24
28/05/2019 23:00:00;1.26525;1.2671;1.26115;1.26255;138385.55
29/05/2019 23:00:00;1.26254;1.26401;1.25803;1.26051;115094.03
30/05/2019 23:00:00;1.26051;1.26443;1.2559;1.26291;149137.42
02/06/2019 23:00:00;1.26277;1.26738;1.26102;1.2663;146315.65
03/06/2019 23:00:00;1.2663;1.27142;1.26418;1.26954;157454.49
04/06/2019 23:00:00;1.26952;1.27436;1.26801;1.26833;157350.64
05/06/2019 23:00:00;1.26832;1.27419;1.26685;1.26907;163486.33
06/06/2019 23:00:00;1.26894;1.27627;1.26878;1.27354;150634.97
09/06/2019 23:00:00;1.27197;1.27357;1.26527;1.26829;133299
10/06/2019 23:00:00;1.26826;1.27319;1.26699;1.27196;173413.74
11/06/2019 23:00:00;1.27194;1.27583;1.26811;1.26871;172059.2
12/06/2019 23:00:00;1.26871;1.27077;1.26618;1.26726;156019.8
13/06/2019 23:00:00;1.26724;1.26818;1.25796;1.25891;179575.38
16/06/2019 23:00:00;1.25784;1.26054;1.25318;1.25325;122383.46
17/06/2019 23:00:00;1.25321;1.25643;1.25058;1.25564;191715.92
18/06/2019 23:00:00;1.25552;1.26733;1.25423;1.26374;170295.71
19/06/2019 23:00:00;1.26365;1.27264;1.26318;1.27002;207179.51
20/06/2019 23:00:00;1.26955;1.27462;1.26421;1.27403;210361.82
23/06/2019 23:00:00;1.2729;1.27665;1.27077;1.2738;137091.92
24/06/2019 23:00:00;1.27379;1.27836;1.26715;1.26861;163920.73
25/06/2019 23:00:00;1.26861;1.27071;1.26622;1.26854;209119.74
26/06/2019 23:00:00;1.26855;1.27247;1.26612;1.26693;182156.14
27/06/2019 23:00:00;1.26692;1.27345;1.26596;1.26916;165981.47
